filepath,caller,case
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93P_mutect2.maf,Sarek Mutect,TCGA-W7-A93P
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93P_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93P
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93P_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93P
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2G_mutect2.maf,Sarek Mutect,TCGA-W5-AA2G
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2G_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2G
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2G_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2G
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVA_mutect2.maf,Sarek Mutect,TCGA-3X-AAVA
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVA_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVA
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVA_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVA
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2X_mutect2.maf,Sarek Mutect,TCGA-W5-AA2X
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2X_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2X
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2X_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2X
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2W_mutect2.maf,Sarek Mutect,TCGA-W5-AA2W
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2W_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2W
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2W_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2W
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA33_mutect2.maf,Sarek Mutect,TCGA-W5-AA33
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA33_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA33
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA33_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA33
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZG_mutect2.maf,Sarek Mutect,TCGA-5A-A8ZG
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZG_strelka_snv.maf,Sarek Strelka SNV,TCGA-5A-A8ZG
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZG_strelka_snv.maf,Sarek Strelka SNV,TCGA-5A-A8ZG
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVB_mutect2.maf,Sarek Mutect,TCGA-3X-AAVB
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVB_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVB
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVB_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVB
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVC_mutect2.maf,Sarek Mutect,TCGA-3X-AAVC
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVC_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVC
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVC_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVC
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Q_mutect2.maf,Sarek Mutect,TCGA-W5-AA2Q
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Q_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2Q
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Q_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2Q
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZT_mutect2.maf,Sarek Mutect,TCGA-4G-AAZT
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZT_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZT
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZT_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZT
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2U_mutect2.maf,Sarek Mutect,TCGA-W5-AA2U
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2U_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2U
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2U_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2U
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA34_mutect2.maf,Sarek Mutect,TCGA-W5-AA34
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA34_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA34
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA34_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA34
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA38_mutect2.maf,Sarek Mutect,TCGA-W5-AA38
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA38_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA38
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA38_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA38
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2M_mutect2.maf,Sarek Mutect,TCGA-W5-AA2M
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2M_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2M
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2M_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2M
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93N_mutect2.maf,Sarek Mutect,TCGA-W7-A93N
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93N_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93N
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93N_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93N
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2K_mutect2.maf,Sarek Mutect,TCGA-W5-AA2K
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2K_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2K
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2K_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2K
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y2_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y2
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y2_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y2
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y2_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y2
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2R_mutect2.maf,Sarek Mutect,TCGA-W5-AA2R
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2R_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2R
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2R_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2R
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAV9_mutect2.maf,Sarek Mutect,TCGA-3X-AAV9
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAV9_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAV9
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAV9_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAV9
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVE_mutect2.maf,Sarek Mutect,TCGA-3X-AAVE
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVE_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVE
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-3X-AAVE_strelka_snv.maf,Sarek Strelka SNV,TCGA-3X-AAVE
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y6_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y6
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y6_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y6
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y6_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y6
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA31_mutect2.maf,Sarek Mutect,TCGA-W5-AA31
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA31_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA31
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA31_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA31
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y5_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y5
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y5_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y5
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y5_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y5
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y8_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y8
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y8_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y8
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y8_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y8
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZF_mutect2.maf,Sarek Mutect,TCGA-5A-A8ZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZF_strelka_snv.maf,Sarek Strelka SNV,TCGA-5A-A8ZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-5A-A8ZF_strelka_snv.maf,Sarek Strelka SNV,TCGA-5A-A8ZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y4_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y4_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y4_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0S_mutect2.maf,Sarek Mutect,TCGA-W6-AA0S
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0S_strelka_snv.maf,Sarek Strelka SNV,TCGA-W6-AA0S
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0S_strelka_snv.maf,Sarek Strelka SNV,TCGA-W6-AA0S
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93O_mutect2.maf,Sarek Mutect,TCGA-W7-A93O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93O_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W7-A93O_strelka_snv.maf,Sarek Strelka SNV,TCGA-W7-A93O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA39_mutect2.maf,Sarek Mutect,TCGA-W5-AA39
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA39_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA39
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA39_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA39
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-WD-A7RX_mutect2.maf,Sarek Mutect,TCGA-WD-A7RX
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-WD-A7RX_strelka_snv.maf,Sarek Strelka SNV,TCGA-WD-A7RX
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-WD-A7RX_strelka_snv.maf,Sarek Strelka SNV,TCGA-WD-A7RX
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y1_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y1
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y1_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y1
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y1_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y1
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0T_mutect2.maf,Sarek Mutect,TCGA-W6-AA0T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0T_strelka_snv.maf,Sarek Strelka SNV,TCGA-W6-AA0T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W6-AA0T_strelka_snv.maf,Sarek Strelka SNV,TCGA-W6-AA0T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZK-AAYZ_mutect2.maf,Sarek Mutect,TCGA-ZK-AAYZ
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZK-AAYZ_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZK-AAYZ
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZK-AAYZ_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZK-AAYZ
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZO_mutect2.maf,Sarek Mutect,TCGA-4G-AAZO
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZO_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZO
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZO_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZO
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2J_mutect2.maf,Sarek Mutect,TCGA-W5-AA2J
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2J_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2J
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2J_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2J
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA36_mutect2.maf,Sarek Mutect,TCGA-W5-AA36
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA36_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA36
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA36_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA36
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2I_mutect2.maf,Sarek Mutect,TCGA-W5-AA2I
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2I_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2I
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2I_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2I
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZF_mutect2.maf,Sarek Mutect,TCGA-4G-AAZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZF_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZF_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZF
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2O_mutect2.maf,Sarek Mutect,TCGA-W5-AA2O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2O_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2O_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2O
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2T_mutect2.maf,Sarek Mutect,TCGA-W5-AA2T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2T_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2T_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2T
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Z_mutect2.maf,Sarek Mutect,TCGA-W5-AA2Z
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Z_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2Z
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2Z_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2Z
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZU-A8S4_mutect2.maf,Sarek Mutect,TCGA-ZU-A8S4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZU-A8S4_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZU-A8S4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZU-A8S4_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZU-A8S4
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZR_mutect2.maf,Sarek Mutect,TCGA-4G-AAZR
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZR_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZR
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-4G-AAZR_strelka_snv.maf,Sarek Strelka SNV,TCGA-4G-AAZR
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y7_mutect2.maf,Sarek Mutect,TCGA-ZH-A8Y7
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y7_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y7
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-ZH-A8Y7_strelka_snv.maf,Sarek Strelka SNV,TCGA-ZH-A8Y7
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2H_mutect2.maf,Sarek Mutect,TCGA-W5-AA2H
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2H_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2H
/Users/famke/01-ghga-project/homogeneous-data-processing/variantcalling/TCGA-CHOL/vcftomaf/results/TCGA-W5-AA2H_strelka_snv.maf,Sarek Strelka SNV,TCGA-W5-AA2H
